"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2004:Q4","age40to54",18080314,22636077,7522331,1345390,3102238,5043425,2722485,2900208,4555762,3678058,800517,77187
"2004:Q4","ageunder40",4331813,7590677,3460555,811524,523583,935635,829355,1030025,3258864,2365809,877253,15803
"2005:Q1","age70plus",12283256,12791337,3545114,610713,2150556,1881107,1216713,3387134,508081,279721,124759,103600
"2005:Q1","age55to69",21494776,23725091,6319816,1157009,3759684,5775718,2719240,3993625,2230315,1608294,421356,200664
"2005:Q1","age40to54",18552784,23109696,7723140,1361347,3089360,5096032,2776105,3063712,4556912,3685433,800405,71074
"2005:Q1","ageunder40",4199894,7587436,3592831,826015,510690,935643,828460,893797,3387542,2515570,858454,13518
"2005:Q2","age70plus",12745353,13262693,3751358,608460,2264066,1904978,1290062,3443769,517340,289044,121500,106796
"2005:Q2","age55to69",22052403,24434272,6547225,1181566,3876658,5883267,2838189,4107367,2381868,1748864,432493,200511
"2005:Q2","age40to54",19026960,23624652,7910248,1380817,3150724,5205507,2880397,3096959,4597692,3710807,812850,74036
"2005:Q2","ageunder40",4232583,7742612,3667570,847450,512584,954733,848429,911846,3510029,2630983,865547,13500
"2005:Q3","age70plus",13040648,13555336,3837325,599461,2411137,1931068,1353567,3422778,514688,289689,119115,105883
"2005:Q3","age55to69",22708328,25185554,6790867,1206191,4120997,6002476,2977275,4087748,2477226,1834111,447966,195148
"2005:Q3","age40to54",19496939,24236282,8214711,1388715,3272810,5329246,2975240,3055562,4739343,3836918,828053,74372
"2005:Q3","ageunder40",4375547,7989184,3809541,863542,525558,980962,871619,937962,3613637,2717275,883250,13112
"2005:Q4","age70plus",13438841,13952664,3920085,594188,2513981,1956186,1423630,3544594,513823,295702,118887,99233
"2005:Q4","age55to69",23238069,25781900,7012675,1232087,4156618,6116332,3095748,4168440,2543831,1910016,456291,177523
"2005:Q4","age40to54",19882946,24774768,8476001,1400446,3304408,5445831,3058419,3089663,4891822,3967355,845585,78883
"2005:Q4","ageunder40",4589324,8269112,3948121,879505,525606,1002418,894878,1018584,3679788,2767324,899792,12671
"2006:Q1","age70plus",13609013,14145809,3983668,585888,2729305,1966755,1447135,3433059,536796,312875,114300,109621
"2006:Q1","age55to69",24265686,26981212,7110581,1255637,4841429,6217545,3191094,4364925,2715526,2056517,467975,191034
"2006:Q1","age40to54",20463269,25412123,8453314,1416837,3611556,5563571,3058794,3308050,4948854,4019984,846311,82560
"2006:Q1","ageunder40",4437303,8211109,3905703,902494,574820,1027021,893148,907923,3773806,2850164,909000,14642
"2006:Q2","age70plus",13626699,14162018,3991372,587983,2738617,1966397,1498256,3379393,535320,311636,111672,112011
"2006:Q2","age55to69",24206550,27015823,7246776,1277940,4586034,6255879,3232299,4416895,2809273,2143428,474550,191295
"2006:Q2","age40to54",20574845,25664611,8572280,1429694,3518443,5626446,3070529,3447218,5089766,4148138,856415,85214
"2006:Q2","ageunder40",4328333,8194127,3984384,913725,562822,1027726,894597,810874,3865795,2943447,906974,15374
"2006:Q3","age70plus",13770353,14309039,3959066,576732,2829450,1976156,1513345,3454290,538686,308773,110472,119440
"2006:Q3","age55to69",24723941,27622868,7361086,1306947,4762560,6361271,3362230,4468774,2898927,2202841,495584,200502
"2006:Q3","age40to54",20745572,25972821,8673698,1441042,3606531,5763770,3100295,3387485,5227249,4267410,873555,86284
"2006:Q3","ageunder40",4512733,8468904,4053134,933728,584274,1054956,903936,938877,3956171,3007660,931829,16681
"2006:Q4","age70plus",13927172,14485070,3956667,562821,2959509,1982449,1504278,3519346,557899,312231,108130,137538
"2006:Q4","age55to69",25442043,28458483,7443940,1330339,5275401,6510338,3499124,4399341,3016440,2274443,512764,229233
"2006:Q4","age40to54",21068971,26345748,8689675,1450158,3825853,5940810,3114490,3324761,5276776,4304162,881090,91524
"2006:Q4","ageunder40",4690615,8716566,4051798,955189,633747,1090162,907011,1078660,4025951,3049437,954733,21781
"2007:Q1","age70plus",13945652,14513482,3951602,562165,3045674,1980440,1518179,3455422,567829,330043,103821,133965
"2007:Q1","age55to69",26151647,29278270,7447438,1346611,5638787,6590864,3552871,4701699,3126623,2396936,515577,214110
"2007:Q1","age40to54",21521239,26814369,8535613,1464058,3976735,6063041,3103548,3671374,5293130,4326170,876045,90915
"2007:Q1","ageunder40",4489783,8542778,3963093,971729,678006,1098563,900947,930440,4052996,3089301,944729,18966
"2007:Q2","age70plus",13842254,14434279,3924671,549926,3100438,1987865,1490852,3380525,592024,333601,100538,157885
"2007:Q2","age55to69",26484348,29757363,7458445,1370496,5837855,6736211,3645593,4708764,3273015,2490371,533030,249614
"2007:Q2","age40to54",21702917,27026757,8428221,1475638,4058877,6258720,3040567,3764733,5323840,4358487,879705,85648
"2007:Q2","ageunder40",4430573,8569772,3931887,995255,716572,1133772,882069,910216,4139199,3154832,963693,20674
"2007:Q3","age70plus",13947841,14530415,3869687,547239,3109499,1987692,1483246,3533053,582574,330757,104172,147646
"2007:Q3","age55to69",26931539,30269162,7441988,1387718,5902522,6815057,3702009,5019868,3337624,2561515,548547,227561
"2007:Q3","age40to54",21805091,27217991,8287258,1483222,4082307,6412359,2997855,3954988,5412900,4405184,912822,94894
"2007:Q3","ageunder40",4461893,8696456,3934179,1009179,753587,1145562,866411,987538,4234563,3221991,990011,22561
"2007:Q4","age70plus",13961094,14578836,3881067,560835,2968231,1973543,1461135,3734024,617742,351271,111617,154853
"2007:Q4","age55to69",26943052,30372933,7415907,1403197,5549989,6937805,3653343,5412693,3429881,2632238,544834,252809
"2007:Q4","age40to54",21273814,26732473,8164584,1504833,3914011,6344827,2977137,3827081,5458659,4415321,946821,96518
"2007:Q4","ageunder40",4302381,8558363,3739913,1005077,715853,1145368,837755,1114397,4255982,3226159,1006205,23618
"2008:Q1","age70plus",13356731,14011441,3724228,589970,2705158,1925756,1399061,3667268,654710,369552,117324,167833
"2008:Q1","age55to69",26801649,30269539,7296780,1415846,5061843,6954077,3472464,6068528,3467890,2653605,526933,287352
"2008:Q1","age40to54",20775322,26327987,7976211,1526902,3669975,6205545,2856972,4092382,5552666,4484161,970348,98157
"2008:Q1","ageunder40",3721920,7923377,3512369,989765,678570,1104577,768250,869845,4201457,3189264,987402,24790
"2008:Q2","age70plus",12957828,13621521,3581673,602230,2605331,1923277,1354488,3554522,663693,404090,124818,134785
"2008:Q2","age55to69",26628500,29988647,7180586,1429839,4833373,7078975,3356847,6109027,3360148,2620739,508845,230564
"2008:Q2","age40to54",20212580,25940832,7777035,1537074,3541064,6165295,2706630,4213734,5728253,4628885,991854,107513
"2008:Q2","ageunder40",3501471,7543902,3373909,978666,654467,1110864,706902,719094,4042430,3029159,994937,18335
"2008:Q3","age70plus",12783710,13494769,3548791,627258,2422825,1953097,1386726,3556072,711060,404170,130892,175998
"2008:Q3","age55to69",25712981,29175075,7069478,1435608,3975623,7001495,3237595,6455276,3462094,2634170,502052,325872
"2008:Q3","age40to54",19531726,25234788,7497127,1551140,3146590,6004695,2642911,4392325,5703061,4570757,1023620,108684
"2008:Q3","ageunder40",3028580,7088238,3219574,962763,581034,1070094,677125,577647,4059658,3044767,987249,27641
"2008:Q4","age70plus",12800115,13448147,3509093,674065,2011926,1941363,1375819,3935881,648032,414404,145253,88375
"2008:Q4","age55to69",24371683,27657706,6971378,1415468,2866749,6811295,2967671,6625145,3286022,2653657,461994,170371
"2008:Q4","age40to54",18116226,23810730,7287958,1552839,2575490,5756598,2516228,4121616,5694503,4486800,1077928,129776
"2008:Q4","ageunder40",2911145,6909501,3018942,922884,487324,969420,612481,898450,3998357,3022261,958615,17481
"2009:Q1","age70plus",12614506,13245222,3400845,696129,1892235,1978986,1383939,3893088,630716,417496,139490,73729
"2009:Q1","age55to69",23956152,27237499,6872911,1407117,2415706,6794639,2795407,6951720,3281347,2675592,457305,148450
"2009:Q1","age40to54",18127061,23758471,7171100,1549592,2312985,5641865,2352541,4730386,5631410,4443926,1063058,124425
"2009:Q1","ageunder40",2238033,6208300,2822162,898442,434949,944126,559644,548977,3970267,3040010,918289,11969
"2009:Q2","age70plus",12754344,13403005,3341057,682399,2150417,2002011,1299708,3927412,648661,444076,130536,74048
"2009:Q2","age55to69",24593749,27879122,6790750,1421038,3222886,7101853,2737331,6605265,3285373,2656916,468528,159929
"2009:Q2","age40to54",17882259,23564022,6990440,1544639,2685245,5753311,2118977,4471410,5681762,4520404,1027308,134050
"2009:Q2","ageunder40",2486976,6349839,2725255,899898,495046,1022104,489487,718051,3862863,2925560,922500,14803
"2009:Q3","age70plus",12713754,13364084,3295011,665390,2383573,2034900,1233157,3752052,650330,448787,122287,79256
"2009:Q3","age55to69",25913641,29214896,6738212,1432313,4084491,7424677,2741344,6793859,3301255,2622865,495060,183330
"2009:Q3","age40to54",18376053,24061294,6855120,1533256,3039129,5880358,1968018,4785412,5685240,4538658,1004067,142515
"2009:Q3","ageunder40",2347274,6181427,2663312,899951,547817,1102361,441860,526125,3834153,2879328,937296,17528
"2009:Q4","age70plus",13281804,13958455,3342912,665635,2454345,2078907,1224850,4191805,676651,474048,118822,83780
"2009:Q4","age55to69",25994416,29350472,6717914,1449185,4270814,7591665,2761277,6559617,3356055,2648817,501717,205521
"2009:Q4","age40to54",17370820,23018598,6737050,1541901,3081302,5904211,1921288,3832847,5647778,4505390,992859,149530
"2009:Q4","ageunder40",2993804,6768109,2553120,903299,540673,1138421,423014,1209581,3774305,2812882,941619,19804
"2010:Q1","age70plus",13208336,13897660,3375323,663328,2576175,2140196,1229021,3913616,689324,495508,109998,83817
"2010:Q1","age55to69",26900991,30256700,6721031,1455628,4648262,7841332,2794895,6795552,3355709,2622471,502713,230524
"2010:Q1","age40to54",18014724,23638562,6664911,1534422,3199749,5972570,1898883,4368026,5623838,4490168,955784,177885
"2010:Q1","ageunder40",2696198,6354043,2497857,897325,539601,1181862,411197,826202,3657845,2702667,924546,30632
"2010:Q2","age70plus",13345295,14073940,3416581,691283,2496485,2198491,1334982,3936118,728645,525138,116258,87250
"2010:Q2","age55to69",26594177,29939985,6724287,1444791,4126810,7872405,2809051,6962640,3345808,2622575,474847,248386
"2010:Q2","age40to54",17745416,23408662,6584609,1525834,2939465,5867211,2029668,4461874,5663246,4500991,975056,187198
"2010:Q2","ageunder40",2517324,6054599,2436474,868900,468682,1148203,439853,692487,3537276,2594342,912243,30691
"2010:Q3","age70plus",13566969,14306758,3358248,679380,2706241,2261188,1340870,3960832,739789,543039,112672,84078
"2010:Q3","age55to69",27877211,31220897,6703092,1456907,4868906,8247442,2924253,7020297,3343686,2601384,488555,253746
"2010:Q3","age40to54",17948239,23610869,6579607,1515006,3200965,5999578,2063963,4251750,5662631,4509285,964722,188623
"2010:Q3","ageunder40",2764938,6242508,2371902,868989,472714,1220079,441441,867383,3477570,2511059,937838,28673
"2010:Q4","age70plus",14175779,14951420,3375132,675124,2878305,2323692,1337113,4362054,775641,545482,126693,103466
"2010:Q4","age55to69",28459303,31859221,6693474,1471143,5362019,8533921,3014998,6783667,3399918,2604389,509612,285917
"2010:Q4","age40to54",17695453,23270564,6400237,1506256,3408003,6147505,2095139,3713425,5575112,4382994,1008095,184024
"2010:Q4","ageunder40",3321207,6814066,2295396,882919,554399,1288009,458714,1334629,3492859,2459098,1002411,31350
"2011:Q1","age70plus",14200182,14998231,3362725,679413,3035221,2372213,1341887,4206772,798049,555396,124553,118100
"2011:Q1","age55to69",29199179,32638135,6669538,1491090,5803043,8699912,3064900,6909652,3438957,2610007,521828,307122
"2011:Q1","age40to54",18109110,23644570,6158017,1503077,3586410,6206896,2122332,4067837,5535460,4376459,982225,176776
"2011:Q1","ageunder40",3216793,6643879,2257616,894660,624608,1328992,473745,1064258,3427085,2394900,999811,32375
"2011:Q2","age70plus",14597299,15408305,3462242,696301,3087564,2418148,1373275,4370776,811006,562796,130152,118058
"2011:Q2","age55to69",29359617,32837811,6708399,1506500,5710830,8781318,3073937,7056825,3478194,2655024,524076,299094
"2011:Q2","age40to54",17964588,23398510,5944776,1504518,3557065,6196649,2172532,4022971,5433922,4278315,986657,168949
"2011:Q2","ageunder40",3271402,6693535,2217616,901730,652594,1340000,494169,1087426,3422134,2379555,1012306,30272
"2011:Q3","age70plus",14660332,15465024,3332831,739892,2894610,2458522,1468914,4570254,804692,557107,148844,98740
"2011:Q3","age55to69",28351298,31729115,6714089,1509528,4507417,8587903,2965844,7444333,3377817,2613757,501503,262557
"2011:Q3","age40to54",17552224,23079572,5960814,1498783,3085784,5993941,2256093,4284156,5527349,4319135,1036745,171468
"2011:Q3","ageunder40",3023937,6403304,2244185,882426,594509,1268860,522942,890382,3379368,2333444,1015395,30530
"2011:Q4","age70plus",15218511,16022929,3325250,733028,3049378,2516979,1465302,4932992,804418,559837,149578,95003
"2011:Q4","age55to69",28762832,32194442,6720131,1527200,4843224,8783144,3069381,7251364,3431611,2643733,526843,261034
"2011:Q4","age40to54",17279503,22727803,5852551,1486721,3225006,6077992,2315117,3770416,5448300,4248132,1028362,171806
"2011:Q4","ageunder40",3549262,6959285,2207267,897749,640842,1323142,545869,1344416,3410022,2324665,1051778,33579
"2012:Q1","age70plus",15405571,16234724,3400950,724298,3315317,2583322,1446087,4764751,829153,581798,142850,104506
"2012:Q1","age55to69",29887968,33411233,6738190,1551815,5658637,9078200,3169395,7214997,3523265,2697959,549107,276199
"2012:Q1","age40to54",17897928,23230139,5634016,1481888,3545583,6217535,2348022,4003095,5332210,4174698,988512,169000
"2012:Q1","ageunder40",3568509,6930544,2156849,921039,718479,1397839,562169,1174170,3362036,2262857,1065018,34160
"2012:Q2","age70plus",15584896,16415238,3436505,744053,3331157,2633062,1497176,4773284,830342,580130,152928,97284
"2012:Q2","age55to69",29833911,33328040,6834420,1559378,5350785,9068735,3147466,7367256,3494129,2685115,546371,262644
"2012:Q2","age40to54",17904266,23244782,5617618,1469597,3427963,6147264,2428758,4153582,5340516,4164397,1008420,167698
"2012:Q2","ageunder40",3480420,6825745,2223352,916066,714518,1385751,590089,995969,3345326,2228933,1083201,33191
"2012:Q3","age70plus",16133910,16963352,3465630,744062,3501792,2692830,1519077,5039961,829442,570272,154822,104348
"2012:Q3","age55to69",30599302,34143095,6933642,1575381,5766564,9253053,3246551,7367902,3543793,2689557,571419,282817
"2012:Q3","age40to54",18141812,23426507,5674971,1456114,3585436,6212786,2556818,3940381,5284694,4109812,1011317,163566
"2012:Q3","ageunder40",3835996,7228793,2278586,925177,763043,1429364,631456,1201166,3392797,2244600,1113509,34688
"2012:Q4","age70plus",16533571,17401419,3511658,760286,3585026,2746870,1561011,5236568,867847,587641,168620,111586
"2012:Q4","age55to69",30918435,34483708,7025492,1589570,5760031,9344248,3246780,7517585,3565273,2695575,565129,304570
"2012:Q4","age40to54",18126054,23450074,5687301,1449624,3581766,6206214,2661256,3863914,5324020,4124089,1036334,163597
"2012:Q4","ageunder40",4057226,7393814,2321923,928006,782848,1441553,665494,1253990,3336588,2154724,1143490,38374
"2013:Q1","age70plus",17080432,17903340,3695867,751728,3856446,2841825,1538864,5218609,822908,558405,153104,111399
"2013:Q1","age55to69",32218748,35904689,7198306,1611286,6685654,9695085,3340984,7373374,3685941,2750684,617757,317500
"2013:Q1","age40to54",18897040,23973421,5692602,1440044,3918713,6396509,2742288,3783264,5076381,3919544,1000893,155944
"2013:Q1","ageunder40",4241769,7713633,2383964,947896,872513,1519192,693308,1296762,3471865,2290376,1142743,38745
"2013:Q2","age70plus",17236566,18059345,3794078,757678,3947209,2925445,1569188,5065748,822779,556834,157860,108085
"2013:Q2","age55to69",32579929,36294279,7363180,1621501,6743729,9889599,3400003,7276267,3714349,2758516,634149,321684
"2013:Q2","age40to54",19429133,24492839,5818923,1425092,3935517,6483471,2915026,3914810,5063706,3895382,1011048,157275
"2013:Q2","ageunder40",4240015,7712140,2478976,951373,906886,1553820,745576,1075509,3472126,2274540,1157880,39706
"2013:Q3","age70plus",17811188,18632841,3842682,757809,4112192,3017138,1584543,5318477,821653,551556,162776,107321
"2013:Q3","age55to69",33524292,37266626,7525063,1638754,7177375,10227430,3479205,7218799,3742334,2748695,665777,327862
"2013:Q3","age40to54",19696340,24816786,5999367,1412684,4085189,6656966,3103003,3559577,5120446,3934463,1032272,153711
"2013:Q3","ageunder40",4810576,8280933,2602024,959690,974823,1621526,802396,1320475,3470357,2260462,1170348,39547
"2013:Q4","age70plus",18418414,19275344,3969695,750949,4359488,3146055,1644353,5404804,856929,567122,163287,126521
"2013:Q4","age55to69",34704908,38470562,7647640,1654286,7746413,10666489,3754609,7001124,3765654,2737018,679770,348866
"2013:Q4","age40to54",19715707,24821175,6055057,1405029,4223750,6793726,3035502,3308111,5105468,3928824,1025229,151414
"2013:Q4","ageunder40",5100666,8613359,2650488,969309,940502,1678558,791718,1582784,3512693,2245520,1223128,44046
"2014:Q1","age70plus",18927559,19818406,4141612,766226,4594200,3237096,1727304,5351968,890847,593917,166760,130169
"2014:Q1","age55to69",35860139,39614849,7762248,1656386,8267833,10834417,3855111,7238854,3754710,2749736,675237,329737
"2014:Q1","age40to54",19948454,25020391,6060095,1398204,4347173,6748695,2910270,3555955,5071938,3893470,1028539,149929
"2014:Q1","ageunder40",4933287,8409533,2660514,964193,911556,1674161,761348,1437761,3476246,2205312,1227343,43592
"2014:Q2","age70plus",19446163,20397262,4255141,772816,4843202,3337884,1794469,5393749,951098,616059,174899,160140
"2014:Q2","age55to69",36866855,40653617,7884414,1670752,8855379,11041065,4016320,7185687,3786761,2739829,681465,365467
"2014:Q2","age40to54",20063581,25169750,6189169,1397117,4494808,6752201,2827218,3509236,5106169,3913453,1048284,144433
"2014:Q2","ageunder40",5036369,8506779,2699007,968677,893137,1690654,743176,1512129,3470410,2162648,1260446,47317
"2014:Q3","age70plus",19796900,20799740,4421664,792054,4925391,3428302,1906913,5325416,1002840,640711,187610,174518
"2014:Q3","age55to69",37086202,40896141,8012334,1680845,8595551,11097808,4171121,7338482,3809939,2757625,683579,368734
"2014:Q3","age40to54",20115963,25250010,6262942,1399546,4357593,6667910,2839162,3722858,5134047,3906138,1088858,139052
"2014:Q3","ageunder40",4822596,8292510,2719710,967400,829616,1671100,750358,1354325,3469914,2137802,1284111,48002
"2014:Q4","age70plus",20592842,21628057,4592678,799151,5130136,3532590,1994523,5578979,1035215,664799,194888,175528
"2014:Q4","age55to69",37988109,41822964,8113970,1691005,8956588,11246171,4375620,7439609,3834855,2787378,694612,352866
"2014:Q4","age40to54",19886689,25010782,6266735,1397407,4433589,6657964,2850697,3404391,5124094,3874056,1111541,138497
"2014:Q4","ageunder40",5101868,8589065,2712762,971764,808087,1681510,757840,1657102,3487197,2126298,1311465,49434
"2015:Q1","age70plus",21142347,22200832,4762301,818775,5325624,3627691,2102598,5563844,1058486,682112,197111,179263
"2015:Q1","age55to69",38977498,42815954,8228928,1698552,9292206,11405759,4513679,7676829,3838455,2797869,697652,342934
"2015:Q1","age40to54",20228459,25314185,6310767,1398648,4501878,6623646,2867760,3611486,5085726,3826250,1121717,137759
"2015:Q1","ageunder40",4998285,8468265,2720064,969147,788320,1680238,764589,1545908,3469980,2117832,1301073,51075
"2015:Q2","age70plus",21519399,22628009,4938353,843546,5457657,3720754,2205143,5462554,1108610,705517,210505,192588
"2015:Q2","age55to69",39216646,43091073,8361189,1715237,9313682,11485556,4615197,7600212,3874427,2826678,696826,350922
"2015:Q2","age40to54",20318915,25437355,6416036,1410152,4467113,6552354,2859665,3732035,5118440,3820942,1162398,135100
"2015:Q2","ageunder40",4809259,8297670,2731183,971142,752757,1665500,763162,1413927,3488411,2111204,1322658,54549
"2015:Q3","age70plus",21789016,22910018,4993437,886251,5346864,3788841,2353716,5540909,1121002,715795,232865,172343
"2015:Q3","age55to69",38682214,42456330,8477748,1717968,8313901,11384218,4627721,7934774,3774115,2794172,678978,300966
"2015:Q3","age40to54",19879453,25156771,6611678,1415976,4087214,6349445,2883246,3809213,5277318,3906740,1232137,138441
"2015:Q3","ageunder40",4605507,8084652,2794695,952437,661955,1599337,768133,1308095,3479145,2093201,1331489,54455
"2015:Q4","age70plus",22484352,23614440,5087843,888696,5569062,3898422,2405473,5764944,1130088,731560,219116,179413
"2015:Q4","age55to69",39416543,43204303,8581438,1736922,8723166,11558850,4788516,7815411,3787760,2788650,693664,305447
"2015:Q4","age40to54",19556889,24857187,6721424,1418613,4190313,6365869,2829779,3331188,5300298,3973213,1188694,138390
"2015:Q4","ageunder40",5057599,8513487,2826439,961736,650235,1626585,753791,1694701,3455889,2083366,1309524,62999
"2016:Q1","age70plus",22982385,24131672,5254333,910989,5733681,3998825,2470877,5762968,1149288,749784,220492,179012
"2016:Q1","age55to69",40128491,43920969,8683958,1752788,8889478,11695134,4827964,8071648,3792479,2805709,698061,288709
"2016:Q1","age40to54",19814170,25083387,6761923,1429026,4212099,6321932,2736280,3622127,5269217,3936346,1196283,136588
"2016:Q1","ageunder40",4839873,8293606,2807942,964773,623894,1627082,725373,1544543,3453734,2082124,1305432,66178
"2016:Q2","age70plus",23498876,24698353,5529572,929690,5925679,4100645,2554755,5658013,1199476,776939,228798,193739
"2016:Q2","age55to69",40908669,44774106,8849345,1763326,9196644,11855305,4948192,8161294,3865437,2870798,703864,290775
"2016:Q2","age40to54",20169293,25398879,6860632,1434562,4281664,6293891,2717334,3810796,5229587,3877428,1222151,130007
"2016:Q2","ageunder40",4596763,8103991,2783590,968017,603409,1634540,716525,1397910,3507227,2105036,1333627,68564
"2016:Q3","age70plus",23978733,25208234,5535320,939504,6128496,4210225,2644351,5750338,1229501,780084,236370,213047
"2016:Q3","age55to69",41935278,45763479,8978068,1778314,9537591,12064721,5117586,8287199,3828201,2814606,714767,298828
"2016:Q3","age40to54",20233622,25622814,7150676,1436225,4364043,6293243,2723515,3655113,5389192,4018953,1248378,121862
"2016:Q3","ageunder40",4771895,8313312,2864301,968719,581156,1654054,713611,1531470,3541417,2094166,1374305,72946
"2016:Q4","age70plus",24461830,25689660,5594499,944571,6252442,4300112,2667099,5930937,1227830,785005,241254,201571
"2016:Q4","age55to69",42022708,45862717,9095363,1796668,9634179,12061975,5167907,8106625,3840009,2818433,734100,287476
"2016:Q4","age40to54",19938083,25411331,7294594,1435156,4376863,6325527,2747915,3231277,5473248,4075228,1273697,124322
"2016:Q4","ageunder40",5219243,8765596,2962492,978942,614727,1663820,731457,1814157,3546352,2082693,1395093,68567
"2017:Q1","age70plus",24981379,26216253,5727783,946145,6535937,4411447,2674303,5920638,1234874,800047,232332,202495
"2017:Q1","age55to69",43154043,47052153,9225032,1827566,10322096,12236306,5241738,8199415,3898110,2850642,757505,289963
"2017:Q1","age40to54",20562826,26045239,7390349,1443715,4586751,6444167,2744256,3436001,5482413,4101181,1256188,125044
"2017:Q1","ageunder40",5387041,8908473,3028593,1001478,674254,1708720,740980,1754449,3521432,2063422,1394056,63955
"2017:Q2","age70plus",25390184,26640482,5771333,951906,6737794,4513957,2733638,5931855,1250299,807702,235237,207360
"2017:Q2","age55to69",43745123,47693780,9358723,1837265,10680858,12364227,5343727,8108981,3948657,2868726,772010,307921
"2017:Q2","age40to54",20992168,26540027,7640436,1436439,4686171,6513237,2825284,3438460,5547860,4150546,1270835,126478
"2017:Q2","ageunder40",5535305,9082154,3104892,1006591,713696,1734270,773169,1749537,3546849,2062158,1417557,67134
"2017:Q3","age70plus",25851831,27108266,5831125,953801,6945258,4616936,2767332,5993815,1256435,815331,235547,205558
"2017:Q3","age55to69",44589955,48566993,9499119,1854371,11112570,12513066,5446769,8141096,3977038,2878129,793011,305897
"2017:Q3","age40to54",21318868,26952010,7860126,1433462,4805867,6601196,2870265,3381095,5633142,4225350,1281236,126556
"2017:Q3","ageunder40",5782525,9343502,3194794,1017590,754772,1768209,793004,1815133,3560977,2053412,1443675,63890
"2017:Q4","age70plus",26469777,27750706,5871711,948670,7230539,4727289,2798646,6173853,1280930,822063,236086,222781
"2017:Q4","age55to69",45769353,49799119,9619271,1881296,11866770,12666689,5616679,8148415,4029766,2874974,818198,336595
"2017:Q4","age40to54",21669109,27397910,8031946,1435362,5027845,6711279,2934872,3256606,5728801,4316638,1288222,123942
"2017:Q4","ageunder40",6195427,9781454,3282746,1037297,809894,1813890,819182,2018445,3586027,2034832,1485680,65515
"2018:Q1","age70plus",26740469,28040880,5903128,974134,7320816,4809817,2862301,6170686,1300411,838198,235954,226259
"2018:Q1","age55to69",46041120,50086342,9705084,1899671,11743569,12685770,5600779,8451469,4045222,2887948,814075,343199
"2018:Q1","age40to54",22012710,27790553,8162935,1444052,4970059,6685670,2956139,3571697,5777844,4365261,1286212,126371
"2018:Q1","ageunder40",6113968,9645091,3309138,1041975,816914,1804777,829587,1842700,3531123,1992877,1473252,64994
"2018:Q2","age70plus",27188378,28497654,5959276,982173,7481077,4913837,2927789,6233503,1309277,848497,237015,223765
"2018:Q2","age55to69",46619110,50698644,9845564,1922680,11884659,12783562,5725920,8536259,4079534,2904858,827369,347308
"2018:Q2","age40to54",22349383,28194499,8406070,1448997,4998074,6735859,3036623,3568876,5845116,4425754,1290651,128711
"2018:Q2","ageunder40",6272964,9822997,3373279,1055677,835209,1827627,859542,1871662,3550033,1984571,1497146,68316
"2018:Q3","age70plus",27634924,28955602,6027334,973338,7740026,5023775,2908968,6282160,1320678,858890,235825,225964
"2018:Q3","age55to69",47709155,51844263,9974655,1955464,12522607,12900204,5838272,8653060,4135108,2925178,861188,348741
"2018:Q3","age40to54",22694784,28609680,8589894,1454744,5179573,6839571,2987927,3557971,5914897,4490082,1297176,127639
"2018:Q3","ageunder40",6477251,10070293,3433157,1082439,878754,1874563,851226,1950155,3593043,1981772,1544934,66337
"2018:Q4","age70plus",27760070,29102061,6044771,1054006,7315587,5042510,3113095,6532093,1341991,860343,269261,212387
"2018:Q4","age55to69",45386460,49447126,10080491,1950378,10240131,12592811,5617388,8965928,4060667,2908435,811822,340410
"2018:Q4","age40to54",21833446,27931421,8744069,1467378,4438184,6519492,3114579,3647719,6097974,4575672,1389600,132702
"2018:Q4","ageunder40",6201717,9783526,3514106,1047526,764495,1749342,886959,1821098,3581809,1971784,1539013,71012
"2019:Q1","age70plus",28816783,30158342,6337985,1029367,7869153,5187852,3080881,6653104,1341559,883454,247375,210730
"2019:Q1","age55to69",48053202,52219547,10271409,1993656,12001365,12953478,5868564,9131074,4166345,2976929,859870,329546
"2019:Q1","age40to54",22763501,28746958,8833229,1476002,4980730,6771197,3105305,3580496,5983457,4519108,1332714,131634
"2019:Q1","ageunder40",6710102,10302208,3543632,1092655,866278,1855016,891741,2052886,3592106,1966256,1559795,66054
"2019:Q2","age70plus",29235552,30598870,6315250,1034802,8062487,5290153,3130486,6765692,1363319,897001,247746,218571
"2019:Q2","age55to69",48846194,53087742,10317348,2020078,12395872,13118153,6022449,9213842,4241548,3013558,878386,349604
"2019:Q2","age40to54",23041023,29057543,8948575,1483083,5082664,6853036,3184833,3505352,6016520,4549544,1336182,130794
"2019:Q2","ageunder40",6850851,10481276,3520478,1111281,894327,1890263,917942,2146985,3630425,1970022,1589264,71139
"2019:Q3","age70plus",29388185,30758001,6151616,1049958,8127949,5367446,3184080,6876953,1369816,892850,254370,222596
"2019:Q3","age55to69",49228816,53449599,10341465,2049426,12351729,13193938,6113114,9399927,4220783,2977075,891729,351979
"2019:Q3","age40to54",23086287,29266023,9126225,1495516,5042495,6868027,3257010,3476750,6179735,4688746,1362201,128789
"2019:Q3","ageunder40",6950314,10604169,3569552,1122285,899715,1897619,938066,2176932,3653856,1965668,1619329,68858
"2019:Q4","age70plus",29997304,31389883,6106578,1073643,8525288,5480231,3237520,6966622,1392579,896552,264470,231557
